Id,POST_ID,Type,MainType,Network,Pack_Name,ONNET_CALLS_BASERATE,ONNET_CALLS_TAX,Calls_Ptcl_BaseRate, Calls_Ptcl_Tax,Call_FNF_Numbers,Calls_FNF_BaseRate,Calls_FNF_Tax,OFFNET_CALLS_BASERATE,OFFNET_CALLS_TAX,ONNET_SMS_BASERATE,ONNET_SMS_TAX,OFFNET_SMS_BASERATE,OFFNET_SMS_TAX,Intl_SMS_BaseRate,Intl_SMS_Tax,MMS_50KB,Data_MB,Incentives_Total_Min,Incentives_Fnf_Min,Incentivces_OnNet_Min,Incentivces_OffNet_Min,Incentivces_Ptcl_Min ,Incentivces_2G3G_Min,SMS_LocalNet,Line_Rent,SMS_Line_Rent,Security_Deposit_NWD,Security_Deposit_ISD,Security_Deposit_IR,NOTES,STATUS,CreatedDate,CreatedBy,URL,Remarks,Machine_Name,ISMS_MainCategory_ID,ONNET_CALLS_2NDPULSE,OFFNET_CALLS_2NDPULSE,ONNET_SMS_2NDPULSE,OFFNET_SMS_2NDPULSE,Intl_SMS_2ndPulse,FNF_Numbers,FNF_BaseRate,FNF_Tax,FNF_2ndPulse,CALLS_PULSE_R,SETUP_CALLS_CHARGES,GPRS_MB,DAILYCHARGES,IMPORTANT_P,USSD_String,ViewType,ModifiedBy,ModifiedDate,Files,Videos,Complaints,Offers,DataOffers,IDDOffers,Workcode,UpdateNotes,MainHeader,NotifyDomain,PKGStatus,ExpiredFrom,Emails,SUB_MEDIUM,UNSUB_MEDIUM ,,,,,,,,,,,,,,,,,,,,,,,,,,
99,13,Postpaid,Packages,Warid,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,E,32:57.3,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BackEndTeam,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
100,13,Postpaid,Packages,Jazz,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,A,32:57.3,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CallCenter,naveed.aslam,29:00.7,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
101,13,Postpaid,Packages,Warid,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,E,32:57.4,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CallCenter,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
102,13,Postpaid,Packages,Jazz,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,A,32:57.5,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ExperienceCenter,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
103,13,Postpaid,Packages,Warid,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,E,32:57.5,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ExperienceCenter,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
104,13,Postpaid,Packages,Jazz,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,A,32:57.6,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Franchise,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
105,13,Postpaid,Packages,Warid,M-400,Rs.2.2+tax/min,-,Rs.2.2+tax/min,-,3,Rs.0.75/min,Rs. 0.90/min,Rs.2.2+tax/min,-,Rs. 0.75+tax/SMS,-,Rs. 1.60/SMS,-,Rs 5,Rs. 5.98/sms,NULL,Rs.2+tax/MB,-,NULL,6000,450,NULL,20 GB,6000,Rs.1455.33 [Excl Tax],Rs.25,Rs.2100,-,5000,NULL,E,32:57.7,taimoor.agha,~/Package/,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Franchise,naveed.aslam,21:18.4,NULL,NULL,NULL,NULL,NULL,NULL,"<table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Activation</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Information</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - Incentive Issue</span></span></span></td> 		</tr> 	</tbody> </table>  <table cellspacing=""0"" style=""border-collapse:collapse; width:516px""> 	<tbody> 		<tr> 			<td style=""border-bottom:1px solid lightgrey; border-left:1px solid lightgrey; border-right:1px solid lightgrey; border-top:1px solid lightgrey; height:20px; text-align:left; vertical-align:top; white-space:normal; width:516px""><span style=""font-size:13px""><span style=""color:black""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif"">M 400 - Base - Default - Complaints - General</span></span></span></td> 		</tr> 	</tbody> </table> ","<p>Revision in Incentives, Line Rent &amp; Security Deposit</p> ",B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
106,14,Postpaid,Packages,Jazz,M-600,Rs. 1.50,1.79/min,Rs. 1.50,1.79/min,3,Rs. 0.75,0.90/min,Rs. 1.50,1.79/min,Rs. 0.75,0.90/min,Rs. 1.50,-,Rs. 5.00,Rs. 5.98/sms,NULL,Rs. 2,1000,400,300,300,NULL,1024 MB,300 SMS,Rs. 600+tax,Rs. 25,Rs. 1500,Rs. 1500,5000,"<table cellpadding=""5"" cellspacing=""5""> 	<tbody> 		<tr> 			<td>M600-Line Rent:Rs 600,Free FNF Min 400,Free OnNet min 300,Free OffNet min 300,Free Local SMS 300,Free data 1GB.Outgoing OnNet &amp; OffNet Rs.1.50/min, FNF Rs.0.75min and Rs0.75/SMS.Taxes Apply</td> 		</tr> 	</tbody> </table> ",A,44:15.5,taimoor.agha,~/Package/,NULL,NULL,2165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BackEndTeam,muhammad.zaid,37:03.3,NULL,NULL,NULL,NULL,NULL,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Activation</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Information</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 	</tbody> </table> ",<p>Work Code has been added</p> ,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
107,14,Postpaid,Packages,Warid,M-600,Rs. 1.50,1.79/min,Rs. 1.50,1.79/min,3,Rs. 0.75,0.90/min,Rs. 1.50,1.79/min,Rs. 0.75,0.90/min,Rs. 1.50,-,Rs. 5.00,Rs. 5.98/sms,NULL,Rs. 2,1000,400,300,300,NULL,1024 MB,300 SMS,Rs. 600+tax,Rs. 25,Rs. 1500,Rs. 1500,5000,"<table cellpadding=""5"" cellspacing=""5""> 	<tbody> 		<tr> 			<td>M600-Line Rent:Rs 600,Free FNF Min 400,Free OnNet min 300,Free OffNet min 300,Free Local SMS 300,Free data 1GB.Outgoing OnNet &amp; OffNet Rs.1.50/min, FNF Rs.0.75min and Rs0.75/SMS.Taxes Apply</td> 		</tr> 	</tbody> </table> ",E,44:15.6,taimoor.agha,~/Package/,NULL,NULL,2165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BackEndTeam,muhammad.zaid,37:03.3,NULL,NULL,NULL,NULL,NULL,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Activation</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Information</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 	</tbody> </table> ",<p>Work Code has been added</p> ,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
108,14,Postpaid,Packages,Jazz,M-600,Rs. 1.50,1.79/min,Rs. 1.50,1.79/min,3,Rs. 0.75,0.90/min,Rs. 1.50,1.79/min,Rs. 0.75,0.90/min,Rs. 1.50,-,Rs. 5.00,Rs. 5.98/sms,NULL,Rs. 2,1000,400,300,300,NULL,1024 MB,300 SMS,Rs. 600+tax,Rs. 25,Rs. 1500,Rs. 1500,5000,"<table cellpadding=""5"" cellspacing=""5""> 	<tbody> 		<tr> 			<td>M600-Line Rent:Rs 600,Free FNF Min 400,Free OnNet min 300,Free OffNet min 300,Free Local SMS 300,Free data 1GB.Outgoing OnNet &amp; OffNet Rs.1.50/min, FNF Rs.0.75min and Rs0.75/SMS.Taxes Apply</td> 		</tr> 	</tbody> </table> ",A,44:15.6,taimoor.agha,~/Package/,NULL,NULL,2165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CallCenter,muhammad.zaid,37:03.3,NULL,NULL,NULL,NULL,NULL,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Activation</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">M 600 - Base - Default - Information</td> 			<td dir=""LTR"">Postpaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 	</tbody> </table> ",<p>Work Code has been added</p> ,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,
